IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,FactValueNumeric,FactValueNumericLow,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LVA,Latvia,Year,2016,TRUE,Residence Area Type,Rural,RUR,10,8.33,12.1,10 [8.33 – 12.1],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LUX,Luxembourg,Year,2016,TRUE,Residence Area Type,Total,TOTL,10.02,9.25,10.72,10.02 [9.25 – 10.72],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SMR,San Marino,Year,2016,TRUE,Residence Area Type,Total,TOTL,10.06,7.63,13.76,10.06 [7.63 – 13.76],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SMR,San Marino,Year,2016,TRUE,Residence Area Type,Urban,URB,10.06,7.63,13.76,10.06 [7.63 – 13.76],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,DNK,Denmark,Year,2016,TRUE,Residence Area Type,Urban,URB,10.11,9.36,11.31,10.11 [9.36 – 11.31],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CHE,Switzerland,Year,2016,TRUE,Residence Area Type,Total,TOTL,10.11,9.86,10.46,10.11 [9.86 – 10.46],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2016,TRUE,Residence Area Type,Rural,RUR,10.2,3.95,27.83,10.2 [3.95 – 27.83],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2016,TRUE,Residence Area Type,Total,TOTL,10.2,3.95,27.83,10.2 [3.95 – 27.83],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LUX,Luxembourg,Year,2016,TRUE,Residence Area Type,Urban,URB,10.2,9.55,10.91,10.2 [9.55 – 10.91],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,DEU,Germany,Year,2016,TRUE,Residence Area Type,Rural,RUR,10.23,10.04,10.62,10.23 [10.04 – 10.62],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,TRUE,Residence Area Type,Rural,RUR,10.28,3.68,28.85,10.28 [3.68 – 28.85],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CHE,Switzerland,Year,2016,TRUE,Residence Area Type,Urban,URB,10.32,10.04,10.65,10.32 [10.04 – 10.65],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,TRUE,Residence Area Type,Total,TOTL,10.33,9.89,10.66,10.33 [9.89 – 10.66],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,FJI,Fiji,Year,2016,TRUE,Residence Area Type,Rural,RUR,10.35,3.78,25.05,10.35 [3.78 – 25.05],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2016,TRUE,Residence Area Type,Rural,RUR,10.36,3.69,29.16,10.36 [3.69 – 29.16],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,TRUE,Residence Area Type,Urban,URB,10.4,8.03,13.21,10.4 [8.03 – 13.21],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,TRUE,Residence Area Type,Urban,URB,10.45,10.04,10.81,10.45 [10.04 – 10.81],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,TRUE,Residence Area Type,Total,TOTL,10.5,3.62,31.29,10.5 [3.62 – 31.29],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,MUS,Mauritius,Year,2016,TRUE,Residence Area Type,Total,TOTL,10.52,7.22,16.54,10.52 [7.22 – 16.54],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,AUT,Austria,Year,2016,TRUE,Residence Area Type,Rural,RUR,10.54,10.21,11.06,10.54 [10.21 – 11.06],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2016,TRUE,Residence Area Type,Total,TOTL,10.54,3.5,30.41,10.54 [3.5 – 30.41],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ITA,Italy,Year,2016,TRUE,Residence Area Type,Rural,RUR,10.6,11.18,11.83,10.6 [11.18 – 11.83],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NLD,Netherlands,Year,2016,TRUE,Residence Area Type,Rural,RUR,10.66,10.08,11.4,10.66 [10.08 – 11.4],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,WSM,Samoa,Year,2016,TRUE,Residence Area Type,Rural,RUR,10.66,3.22,31.92,10.66 [3.22 – 31.92],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,FJI,Fiji,Year,2016,TRUE,Residence Area Type,Total,TOTL,10.7,3.48,28.91,10.7 [3.48 – 28.91],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LTU,Lithuania,Year,2016,TRUE,Residence Area Type,Total,TOTL,10.71,9.9,12.43,10.71 [9.9 – 12.43],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,TON,Tonga,Year,2016,TRUE,Residence Area Type,Rural,RUR,10.72,3.8,26.68,10.72 [3.8 – 26.68],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,WSM,Samoa,Year,2016,TRUE,Residence Area Type,Total,TOTL,10.76,3.12,33.68,10.76 [3.12 – 33.68],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2016,TRUE,Residence Area Type,Urban,URB,10.81,3.27,31.88,10.81 [3.27 – 31.88],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,TRUE,Residence Area Type,Rural,RUR,10.82,3.83,28.85,10.82 [3.83 – 28.85],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,BRA,Brazil,Year,2016,TRUE,Residence Area Type,Rural,RUR,10.85,9.25,14.81,10.85 [9.25 – 14.81],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,TON,Tonga,Year,2016,TRUE,Residence Area Type,Total,TOTL,10.95,3.66,27.83,10.95 [3.66 – 27.83],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,TRUE,Residence Area Type,Total,TOTL,10.97,8.6,14.44,10.97 [8.6 – 14.44],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,WSM,Samoa,Year,2016,TRUE,Residence Area Type,Urban,URB,10.98,2.95,38.08,10.98 [2.95 – 38.08],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2016,TRUE,Residence Area Type,Rural,RUR,10.99,4.1,30.07,10.99 [4.1 – 30.07],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016,TRUE,Residence Area Type,Rural,RUR,11.01,3.76,32.46,11.01 [3.76 – 32.46],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,FJI,Fiji,Year,2016,TRUE,Residence Area Type,Urban,URB,11.07,3.27,32.84,11.07 [3.27 – 32.84],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,TRUE,Residence Area Type,Total,TOTL,11.07,3.74,29.82,11.07 [3.74 – 29.82],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016,TRUE,Residence Area Type,Total,TOTL,11.11,3.73,33.07,11.11 [3.73 – 33.07],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,TRUE,Residence Area Type,Urban,URB,11.12,3.38,36.71,11.12 [3.38 – 36.71],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,TON,Tonga,Year,2016,TRUE,Residence Area Type,Urban,URB,11.12,3.5,29.37,11.12 [3.5 – 29.37],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2016,TRUE,Residence Area Type,Total,TOTL,11.12,4.12,31.63,11.12 [4.12 – 31.63],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,RUS,Russian Federation,Year,2016,TRUE,Residence Area Type,Urban,URB,11.2,9.15,15.13,11.2 [9.15 – 15.13],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,MUS,Mauritius,Year,2016,TRUE,Residence Area Type,Rural,RUR,11.36,7.3,17.86,11.36 [7.3 – 17.86],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,JPN,Japan,Year,2016,TRUE,Residence Area Type,Rural,RUR,11.45,10.02,13.55,11.45 [10.02 – 13.55],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,FRA,France,Year,2016,TRUE,Residence Area Type,Total,TOTL,11.45,11.46,11.91,11.45 [11.46 – 11.91],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,DEU,Germany,Year,2016,TRUE,Residence Area Type,Total,TOTL,11.51,11.53,12.01,11.51 [11.53 – 12.01],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MCO,Monaco,Year,2016,TRUE,Residence Area Type,Total,TOTL,11.52,9.16,14.47,11.52 [9.16 – 14.47],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MCO,Monaco,Year,2016,TRUE,Residence Area Type,Urban,URB,11.52,9.16,14.47,11.52 [9.16 – 14.47],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,TRUE,Residence Area Type,Urban,URB,11.56,3.41,33.44,11.56 [3.41 – 33.44],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GRC,Greece,Year,2016,TRUE,Residence Area Type,Rural,RUR,11.59,10.42,13.54,11.59 [10.42 – 13.54],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,BRA,Brazil,Year,2016,TRUE,Residence Area Type,Total,TOTL,11.62,10.63,13.69,11.62 [10.63 – 13.69],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LTU,Lithuania,Year,2016,TRUE,Residence Area Type,Urban,URB,11.7,10.96,13.64,11.7 [10.96 – 13.64],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,BRA,Brazil,Year,2016,TRUE,Residence Area Type,Urban,URB,11.76,10.75,13.66,11.76 [10.75 – 13.66],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,DEU,Germany,Year,2016,TRUE,Residence Area Type,Urban,URB,11.76,11.78,12.27,11.76 [11.78 – 12.27],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2016,TRUE,Residence Area Type,Urban,URB,11.8,3.44,41.84,11.8 [3.44 – 41.84],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,PRY,Paraguay,Year,2016,TRUE,Residence Area Type,Rural,RUR,11.81,8.1,17.79,11.81 [8.1 – 17.79],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,PRY,Paraguay,Year,2016,TRUE,Residence Area Type,Total,TOTL,11.94,8.99,17.23,11.94 [8.99 – 17.23],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NLD,Netherlands,Year,2016,TRUE,Residence Area Type,Total,TOTL,11.96,11.52,12.39,11.96 [11.52 – 12.39],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,PRY,Paraguay,Year,2016,TRUE,Residence Area Type,Urban,URB,12,9.29,16.52,12 [9.29 – 16.52],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NLD,Netherlands,Year,2016,TRUE,Residence Area Type,Urban,URB,12.01,11.61,12.46,12.01 [11.61 – 12.46],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,TRUE,Residence Area Type,Rural,RUR,12.01,8.99,16.24,12.01 [8.99 – 16.24],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,AUT,Austria,Year,2016,TRUE,Residence Area Type,Total,TOTL,12.15,11.84,12.61,12.15 [11.84 – 12.61],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016,TRUE,Residence Area Type,Urban,URB,12.18,3.42,46.15,12.18 [3.42 – 46.15],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,FRA,France,Year,2016,TRUE,Residence Area Type,Urban,URB,12.21,12.13,12.59,12.21 [12.13 – 12.59],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LVA,Latvia,Year,2016,TRUE,Residence Area Type,Total,TOTL,12.33,11.33,14.72,12.33 [11.33 – 14.72],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,ARG,Argentina,Year,2016,TRUE,Residence Area Type,Urban,URB,12.35,11.06,17.36,12.35 [11.06 – 17.36],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,ARG,Argentina,Year,2016,TRUE,Residence Area Type,Total,TOTL,12.58,10.81,18.72,12.58 [10.81 – 18.72],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BEL,Belgium,Year,2016,TRUE,Residence Area Type,Total,TOTL,12.68,12.32,13.26,12.68 [12.32 – 13.26],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,UKR,Ukraine,Year,2016,TRUE,Residence Area Type,Rural,RUR,12.71,9.63,18.02,12.71 [9.63 – 18.02],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2016,TRUE,Residence Area Type,Rural,RUR,12.76,9.39,17.97,12.76 [9.39 – 17.97],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BEL,Belgium,Year,2016,TRUE,Residence Area Type,Urban,URB,12.78,12.47,13.43,12.78 [12.47 – 13.43],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CYP,Cyprus,Year,2016,TRUE,Residence Area Type,Rural,RUR,12.95,10.68,15.13,12.95 [10.68 – 15.13],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,AUT,Austria,Year,2016,TRUE,Residence Area Type,Urban,URB,12.95,12.49,13.33,12.95 [12.49 – 13.33],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,TRUE,Residence Area Type,Rural,RUR,13.12,10.93,16.99,13.12 [10.93 – 16.99],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MLT,Malta,Year,2016,TRUE,Residence Area Type,Total,TOTL,13.14,11.75,14.38,13.14 [11.75 – 14.38],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,ARG,Argentina,Year,2016,TRUE,Residence Area Type,Rural,RUR,13.15,10.33,21.21,13.15 [10.33 – 21.21],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MLT,Malta,Year,2016,TRUE,Residence Area Type,Urban,URB,13.15,11.76,14.39,13.15 [11.76 – 14.39],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ROU,Romania,Year,2016,TRUE,Residence Area Type,Rural,RUR,13.33,12.66,14.46,13.33 [12.66 – 14.46],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,JPN,Japan,Year,2016,TRUE,Residence Area Type,Total,TOTL,13.42,12.08,15.19,13.42 [12.08 – 15.19],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2016,TRUE,Residence Area Type,Total,TOTL,13.55,9.96,19.26,13.55 [9.96 – 19.26],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,SYC,Seychelles,Year,2016,TRUE,Residence Area Type,Urban,URB,13.67,9.13,22.33,13.67 [9.13 – 22.33],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,SYC,Seychelles,Year,2016,TRUE,Residence Area Type,Total,TOTL,13.67,9.16,22.21,13.67 [9.16 – 22.21],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,SYC,Seychelles,Year,2016,TRUE,Residence Area Type,Rural,RUR,13.7,9.03,22.16,13.7 [9.03 – 22.16],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,JPN,Japan,Year,2016,TRUE,Residence Area Type,Urban,URB,13.74,12.36,15.58,13.74 [12.36 – 15.58],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,TRUE,Residence Area Type,Rural,RUR,13.86,6.46,28.86,13.86 [6.46 – 28.86],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CZE,Czechia,Year,2016,TRUE,Residence Area Type,Rural,RUR,13.94,13.58,14.91,13.94 [13.58 – 14.91],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,JAM,Jamaica,Year,2016,TRUE,Residence Area Type,Rural,RUR,13.96,10.5,19.39,13.96 [10.5 – 19.39],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,UKR,Ukraine,Year,2016,TRUE,Residence Area Type,Total,TOTL,13.98,10.83,19.98,13.98 [10.83 – 19.98],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GRC,Greece,Year,2016,TRUE,Residence Area Type,Total,TOTL,14.04,13.17,15.52,14.04 [13.17 – 15.52],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2016,TRUE,Residence Area Type,Urban,URB,14.09,10.11,20.11,14.09 [10.11 – 20.11],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BLR,Belarus,Year,2016,TRUE,Residence Area Type,Rural,RUR,14.35,12.17,17.37,14.35 [12.17 – 17.37],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LVA,Latvia,Year,2016,TRUE,Residence Area Type,Urban,URB,14.41,13.46,16.94,14.41 [13.46 – 16.94],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,PAN,Panama,Year,2016,TRUE,Residence Area Type,Urban,URB,14.48,10.79,19.02,14.48 [10.79 – 19.02],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,BHS,Bahamas,Year,2016,TRUE,Residence Area Type,Rural,RUR,14.57,6.59,34.71,14.57 [6.59 – 34.71],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CYP,Cyprus,Year,2016,TRUE,Residence Area Type,Total,TOTL,14.72,12.98,16.43,14.72 [12.98 – 16.43],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,PAN,Panama,Year,2016,TRUE,Residence Area Type,Total,TOTL,14.74,11.08,19.82,14.74 [11.08 – 19.82],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ROU,Romania,Year,2016,TRUE,Residence Area Type,Total,TOTL,14.76,14.43,16.01,14.76 [14.43 – 16.01],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ITA,Italy,Year,2016,TRUE,Residence Area Type,Total,TOTL,14.84,15.56,16.11,14.84 [15.56 – 16.11],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,JAM,Jamaica,Year,2016,TRUE,Residence Area Type,Total,TOTL,14.86,11.44,20.28,14.86 [11.44 – 20.28],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HUN,Hungary,Year,2016,TRUE,Residence Area Type,Rural,RUR,14.9,13.68,16.4,14.9 [13.68 – 16.4],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,UKR,Ukraine,Year,2016,TRUE,Residence Area Type,Urban,URB,14.93,11.16,21.84,14.93 [11.16 – 21.84],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GRC,Greece,Year,2016,TRUE,Residence Area Type,Urban,URB,14.99,14.01,16.33,14.99 [14.01 – 16.33],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,COM,Comoros,Year,2016,TRUE,Residence Area Type,Rural,RUR,15.28,8.56,24.98,15.28 [8.56 – 24.98],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ITA,Italy,Year,2016,TRUE,Residence Area Type,Urban,URB,15.29,16,16.6,15.29 [16 – 16.6],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVN,Slovenia,Year,2016,TRUE,Residence Area Type,Rural,RUR,15.32,14.06,16.69,15.32 [14.06 – 16.69],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,COM,Comoros,Year,2016,TRUE,Residence Area Type,Total,TOTL,15.34,8.58,25.21,15.34 [8.58 – 25.21],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,PAN,Panama,Year,2016,TRUE,Residence Area Type,Rural,RUR,15.35,11.27,21.21,15.35 [11.27 – 21.21],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,TRUE,Residence Area Type,Rural,RUR,15.35,9.12,26.01,15.35 [9.12 – 26.01],,,EN,2021-05-06T23:00:00.000Z
